Airline ID,Flight Number,Departure Date,Arrival Date,Departure Time,Arrival Time,Booking Code,Passenger Name,Seat Number,Class,Fare,Extras,Loyalty Points,Status,Gate,Terminal,Baggage Claim,Duration (hours),Layovers,Layover Locations,Aircraft Type,Pilot,Cabin Crew,Inflight Entertainment,Meal Option,WiFi Availability,Window Seat,Aisle Seat,Emergency Exit Row,Number of Stops,Reward Program Member,Airline Name,flag_status
12,2217,2023-11-27 18:18:22,2023-01-14 23:21:29,20:06:21,01:14:25,Bvsu,Ajohu,Zxq,Business,122.58,Extra Baggage,1021,Cancelled,Wr,C,Eas,7.81,0,Ndq,Fho,Plka,Wmvt,Yes,No Meal,Not Available,False,False,False,1,Yes,Air Canada,6
16,4944,2023-12-29 09:47:04,2023-04-24 01:13:04,01:53:30,19:34:42,Bgup,Qlefp,Ryv,Economy,927.46,Extra Baggage,0,Cancelled,Us,A,Tme,10.38,0,Vfg,Jzg,Fhbj,Mwxq,No,Vegetarian,Available,True,False,True,2,Yes,Klm Royal Dutch Airlines,6
4,9039,2023-05-02 14:05:08,2023-08-11 13:53:48,04:13:48,02:55:14,Bwpj,Gsisq,Jsf,Economy,684.67,Extra Baggage,0,Pending,Pp,A,Ssz,9.53,2,Mad,Ugj,Jbdt,Kkpc,No,Vegan,Not Available,True,True,True,0,Yes,Southwest Airlines,5
8,3042,2023-05-27 06:49:29,2023-03-12 05:47:55,09:47:05,11:23:26,Bgtp,Swjqn,Igm,First,755.33,Extra Baggage,0,Pending,Ql,A,Mty,4.51,0,Qyw,Jof,Pwue,Axyr,Yes,No Meal,Available,True,True,False,2,Yes,Frontier Airlines,7
2,7303,2023-11-20 13:06:57,2023-03-27 13:34:20,20:06:58,01:01:01,Bjnz,Ntwos,Yow,Business,715.73,No Extras,0,Cancelled,Ng,A,Wgw,11.05,0,Vbb,Hfe,Xtil,Sqdg,No,Non-Vegetarian,Available,False,False,False,1,No,Delta Air Lines,6
10,9897,2023-01-17 11:34:39,2023-07-21 10:41:24,07:16:27,18:55:00,Bvid,Gptwi,Ait,Business,201.2,Meal,0,Cancelled,Rh,D,Eji,10.28,0,Qxm,Nmk,Imis,Egac,Yes,No Meal,Available,True,True,True,2,No,Allegiant Air,5
9,3669,2023-07-27 16:16:47,2023-05-15 19:35:02,01:10:41,19:34:23,Bzlq,Zusqs,Roz,Business,172.73,Meal,127,Cancelled,Gh,C,Ufy,3.65,0,Svb,Xpq,Ykxw,Cfic,Yes,Vegan,Not Available,False,False,False,2,Yes,Hawaiian Airlines,6
15,3113,2023-01-31 01:32:25,2023-06-26 01:12:01,05:24:53,22:57:55,Bhdh,Tlbdu,Yje,First,948.25,No Extras,2718,Cancelled,Wh,A,Fsl,1.82,1,Vrm,Yqm,Vhml,Ufkh,No,Vegan,Not Available,False,False,False,0,No,Air France,0
13,3977,2023-01-12 08:08:32,2023-01-31 19:39:12,02:58:49,16:49:48,Bilp,Hkkle,Bio,First,64.92,No Extras,552,Pending,Lp,A,Nob,6.6,0,Jvc,Dia,Njyo,Bjdh,No,Vegan,Not Available,False,True,False,1,No,British Airways,4
17,5378,2023-12-11 15:43:18,2023-10-23 13:48:15,03:29:09,01:42:59,Bhoq,Roqid,Mgw,Business,890.05,Extra Baggage,3262,Pending,Pv,C,Qwr,3.22,2,Dbu,Emb,Stak,Oqif,No,Vegetarian,Not Available,True,False,True,0,Yes,Qantas,6
16,8227,2023-09-12 12:49:46,2023-02-09 04:12:03,10:33:33,23:00:24,Bmno,Niiql,Aet,First,921.79,Meal,0,Confirmed,Qo,A,Dcp,6.42,2,Ynk,Skh,Bjop,Iahr,No,No Meal,Not Available,True,False,True,2,Yes,Klm Royal Dutch Airlines,6
2,7261,2023-11-03 15:36:16,2023-02-20 03:06:42,06:45:47,00:40:54,Biux,Gllfp,Ewv,Economy,576.09,Extra Baggage,0,Confirmed,Ps,A,Ieu,10.64,0,Wsh,Qut,Qvlo,Zwqs,No,Vegetarian,Available,False,True,False,0,Yes,Delta Air Lines,6
14,1422,2023-02-10 01:49:11,2023-02-01 20:23:31,10:20:08,23:43:27,Blvw,Bjdee,Wtq,Economy,404.51,Meal,0,Cancelled,Mj,A,Irg,1.78,1,Rzm,Zbg,Enxa,Ifwh,Yes,Vegetarian,Not Available,False,False,True,2,No,Lufthansa,2
3,9722,2023-04-29 07:05:18,2023-10-05 15:26:08,17:59:32,10:13:48,Bsyi,Gzbsr,Gqv,Economy,614.21,Extra Baggage,0,Confirmed,Fh,D,Mkm,2.58,2,Hnf,Wdh,Taxd,Jjct,No,Vegetarian,Available,True,False,False,2,No,United Airlines,4
12,1090,2023-06-09 15:03:52,2023-05-25 01:03:45,11:12:58,06:09:48,Bzmr,Gnowy,Azb,First,565.88,Extra Baggage,0,Cancelled,Qt,C,Rlp,2.89,2,Bbl,Gut,Npcn,Ccva,Yes,Vegan,Available,False,False,True,2,Yes,Air Canada,6
8,4372,2023-09-05 00:08:38,2023-02-11 04:34:24,00:33:18,17:46:15,Bdta,Totvn,Msc,Business,977.45,Meal,0,Cancelled,Wq,C,Nej,10.22,2,Xtf,Vph,Yajk,Eolo,Yes,Non-Vegetarian,Available,False,False,True,0,No,Frontier Airlines,6
2,7036,2023-07-10 20:41:28,2023-11-01 17:19:14,16:44:30,12:25:23,Btck,Ccywl,Ljm,Business,383.35,No Extras,0,Pending,Vt,D,Ooj,1.96,1,Bps,Sxj,Lwew,Icpb,No,Non-Vegetarian,Available,True,True,True,1,Yes,Delta Air Lines,1
4,2942,2023-03-22 04:58:33,2023-07-12 22:30:27,13:58:03,11:35:38,Bbfc,Ybdhi,Gyr,First,615.32,Extra Baggage,2281,Confirmed,Hb,B,Fke,4.42,1,Kvz,Pce,Xaqj,Ahyq,Yes,Vegan,Available,False,False,False,0,Yes,Southwest Airlines,0
14,4805,2023-08-10 21:27:01,2023-12-07 02:43:40,09:39:20,14:09:02,Bjyi,Cxxck,Evx,Business,548.31,Extra Baggage,0,Cancelled,Kj,D,Yvu,1.43,1,Urh,Lof,Ndor,Vile,No,Non-Vegetarian,Available,False,False,True,2,Yes,Lufthansa,0
16,1097,2023-10-07 17:18:38,2023-06-04 09:14:56,06:58:09,03:38:39,Bnpx,Xfyai,Fnv,Business,212.1,Meal,0,Pending,Uq,B,Rle,9.5,2,Zvq,Iru,Kazl,Mkln,No,Vegan,Not Available,False,False,True,1,No,Klm Royal Dutch Airlines,6
19,2479,2023-09-30 17:00:30,2023-07-31 21:46:39,07:42:17,06:37:52,Bxrv,Xlmnz,Vdg,Economy,881.08,Meal,1027,Pending,Hq,A,Znr,8.05,0,Sya,Oce,Seyr,Sqsf,Yes,Non-Vegetarian,Not Available,False,True,True,2,No,Singapore Airlines,6
2,5626,2023-12-22 13:34:30,2023-08-02 08:08:53,18:15:50,12:49:12,Bdzr,Hxojw,Mmf,Business,246.79,No Extras,0,Pending,Rn,D,Drz,3.03,1,Wih,Kqx,Zkbe,Clvc,Yes,No Meal,Available,True,False,True,2,No,Delta Air Lines,2
12,6147,2023-07-06 15:49:54,2023-05-20 16:13:53,10:41:54,09:32:49,Bbjl,Sfpjx,Qgm,Business,624.89,No Extras,772,Confirmed,Av,B,Wjx,3.53,2,Nfy,Xlg,Kgjx,Jigb,Yes,Non-Vegetarian,Not Available,True,False,False,0,No,Air Canada,6
14,4647,2023-06-02 05:10:37,2023-06-04 03:48:57,17:26:22,08:08:35,Bgpq,Mhdhh,Qvo,First,387.78,Extra Baggage,0,Pending,Dj,A,Snz,2.3,0,Zeo,Pfm,Cdru,Yiou,No,Non-Vegetarian,Not Available,True,False,True,1,Yes,Lufthansa,4
6,6443,2023-10-14 19:55:41,2023-01-07 05:44:43,16:05:47,01:04:03,Bnxu,Kakew,Krk,Business,854.74,Meal,0,Cancelled,Cm,A,Iga,6.64,0,Vwq,Snf,Aigl,Ajwy,Yes,Vegetarian,Available,False,True,True,0,No,Alaska Airlines,6
13,1079,2023-08-19 04:30:00,2023-09-28 22:05:32,15:35:33,13:28:32,Bzxr,Oxikk,Uak,Economy,856.08,No Extras,519,Cancelled,Pg,A,Hal,2.08,0,Ztu,Obd,Gzei,Alrv,No,Non-Vegetarian,Not Available,True,True,False,0,Yes,British Airways,5
4,6577,2023-12-18 03:01:22,2023-05-14 07:08:58,10:08:57,01:01:15,Babn,Olnfp,Waz,Economy,184.95,Meal,0,Confirmed,Ig,A,Tlo,2.84,1,Jkl,Tia,Hkbn,Ignt,Yes,Vegan,Available,True,True,True,2,No,Southwest Airlines,3
18,3223,2023-09-24 07:16:53,2023-03-04 21:18:44,13:57:12,21:33:05,Bfod,Zmexv,Ght,Business,955.15,Extra Baggage,0,Pending,Wo,A,Wvv,6.47,1,Mbg,Tdl,Ogmq,Cryg,Yes,Vegan,Not Available,True,True,True,1,Yes,Emirates,3
12,3569,2023-01-15 13:17:28,2023-12-26 18:56:39,20:52:33,09:22:53,Bxyi,Riliq,Clq,Economy,188.1,Meal,0,Cancelled,Ic,C,Iue,9.08,0,Iww,Lrs,Vokp,Ayrg,Yes,Vegetarian,Available,False,True,True,2,No,Air Canada,4
19,5518,2023-07-26 20:28:16,2023-10-12 15:46:03,02:54:21,16:40:44,Boef,Yunym,Wrt,First,481.82,No Extras,4095,Cancelled,Eu,D,Dzj,4.1,2,Age,Ajd,Brab,Gpbn,No,No Meal,Not Available,False,True,True,0,No,Singapore Airlines,4
8,2123,2023-06-13 23:26:35,2023-11-24 03:14:36,22:53:14,00:03:51,Bkml,Ejvim,Thb,Business,713.4,Meal,0,Pending,Bp,A,Mvf,3.46,2,Ekp,Gfs,Onrm,Tmnn,No,Vegetarian,Available,True,False,True,2,No,Frontier Airlines,4
7,3623,2023-01-31 11:33:51,2023-03-19 06:43:31,02:35:23,03:17:25,Bgtl,Gndvh,Spq,First,435.79,Meal,0,Cancelled,Ng,A,Mhv,9.3,1,Fhj,Sqz,Eqzl,Tdmu,No,Vegetarian,Available,True,False,True,0,No,Spirit Airlines,0
16,2403,2023-12-19 00:40:03,2023-04-26 19:18:28,20:42:19,06:22:40,Bjcb,Emtws,Gxr,Business,576.89,No Extras,0,Cancelled,Dh,A,Llx,3.78,0,Fea,Vpv,Txky,Xnxv,Yes,No Meal,Available,True,False,True,0,No,Klm Royal Dutch Airlines,6
19,3578,2023-10-13 22:22:17,2023-06-07 03:08:08,13:08:03,14:55:38,Bzty,Toguq,Raq,Economy,996.48,Extra Baggage,0,Cancelled,Ln,C,Trx,8.6,1,Plg,Fln,Zmsw,Kuhe,Yes,Non-Vegetarian,Available,False,True,True,1,No,Singapore Airlines,2
6,1331,2023-06-27 06:05:35,2023-10-25 08:00:33,10:17:20,17:32:30,Buau,Fnnyj,Tdh,First,295.17,Meal,0,Confirmed,Zl,A,Wkv,6.67,2,Wmp,Kay,Cjlz,Pizc,No,No Meal,Not Available,True,False,False,1,Yes,Alaska Airlines,4
11,8485,2023-03-21 02:10:12,2023-07-02 15:53:47,02:24:38,22:42:46,Bfmj,Nstkj,Edy,First,774.11,Meal,0,Confirmed,Uk,B,Hwl,6.57,2,Hfp,Nlw,Sdqm,Dmmz,No,Vegetarian,Not Available,True,False,True,2,No,Skywest Airlines,4
5,1739,2023-09-20 13:10:18,2023-09-18 07:15:39,04:05:49,05:08:37,Bmve,Obslu,Fmq,Economy,675.99,No Extras,3756,Pending,Bs,A,Ahu,6.31,2,Uyg,Rqd,Beyt,Pxep,No,Vegetarian,Not Available,True,True,True,1,No,Jetblue Airways,7
16,9233,2023-03-12 21:42:20,2023-08-05 15:06:09,23:37:08,07:53:32,Bhuk,Vrnbl,Gzl,Economy,949.88,Extra Baggage,3930,Pending,Rf,C,Cun,1.87,2,Lvf,Nzz,Wybq,Juzd,Yes,No Meal,Not Available,True,True,True,1,Yes,Klm Royal Dutch Airlines,5
7,5980,2023-04-15 21:33:36,2023-05-19 22:53:57,22:49:47,23:13:30,Bzss,Varll,Xdc,First,145.36,Meal,1846,Confirmed,Lc,B,Jdb,11.63,0,Czk,Llz,Dpvv,Anwp,No,Vegan,Not Available,True,False,False,2,Yes,Spirit Airlines,4
5,4878,2023-09-11 00:51:41,2023-11-18 18:01:25,23:49:53,04:53:27,Bdjx,Dqups,Nqh,Economy,304.76,Extra Baggage,0,Pending,Ng,B,Qbp,6.14,2,Pop,Yuj,Osad,Uoni,Yes,Vegetarian,Not Available,False,True,True,1,No,Jetblue Airways,4
11,2949,2023-06-03 17:46:56,2023-07-26 02:29:31,21:18:19,05:09:47,Bigr,Zatqb,Zyk,First,777.84,Extra Baggage,0,Cancelled,Sy,C,Aiy,5.61,0,Jgf,Fzl,Rnqm,Jdhr,No,Non-Vegetarian,Available,False,True,True,1,Yes,Skywest Airlines,4
15,4460,2023-03-17 05:23:17,2023-04-02 19:27:20,23:25:21,13:17:40,Biff,Kzgaf,Zzl,Economy,827.22,Meal,0,Cancelled,Eg,A,Dzg,2.04,0,Aoa,Ubo,Fhrc,Hkaj,No,No Meal,Not Available,True,True,True,1,Yes,Air France,5
3,3128,2023-11-04 19:00:09,2023-07-20 08:40:44,07:45:17,02:31:29,Bmvq,Tfekv,Qji,Business,730.2,Extra Baggage,699,Cancelled,Po,C,Ncv,5.55,0,Zwa,Tvq,Mvro,Gyqv,No,Vegan,Not Available,False,False,True,2,Yes,United Airlines,6
5,5497,2023-11-03 10:26:06,2023-06-16 12:17:20,16:46:55,13:13:55,Boif,Ebjnt,Zde,First,194.24,No Extras,0,Cancelled,Ig,A,Wpa,9.2,2,Ruf,Efr,Abeg,Ieyv,Yes,Non-Vegetarian,Not Available,False,True,False,0,No,Jetblue Airways,6
5,3154,2023-10-29 11:40:44,2023-09-12 08:03:23,15:55:28,02:11:22,Bwqe,Wturm,Evp,Business,363.93,Extra Baggage,0,Pending,Rw,B,Lie,3.28,2,Qei,Okd,Hsgp,Fhgw,No,Non-Vegetarian,Not Available,True,False,False,2,Yes,Jetblue Airways,6
9,6230,2023-09-20 04:02:06,2023-03-23 01:06:10,04:53:05,07:20:45,Bcyp,Cudsr,Mbr,First,263.47,Extra Baggage,0,Confirmed,At,B,Vor,8.38,1,Zhk,Bxk,Wnun,Sqew,Yes,Vegan,Not Available,True,True,False,0,Yes,Hawaiian Airlines,3
15,8444,2023-03-14 23:15:26,2023-12-08 11:41:59,04:37:40,08:50:20,Bbtc,Lyrny,Eeq,Business,776.7,Meal,0,Cancelled,Kf,D,Akz,9.23,2,Xwg,Okh,Dxix,Wwep,Yes,Non-Vegetarian,Available,True,True,False,1,Yes,Air France,5
3,2237,2023-03-09 19:22:40,2023-01-19 02:35:27,16:00:50,14:01:43,Bisn,Djiyz,Ibw,Economy,899.02,Extra Baggage,0,Pending,Jc,B,Xic,7.85,1,Tps,Jty,Dbmf,Mkws,No,Non-Vegetarian,Not Available,True,False,True,1,Yes,United Airlines,2
6,9697,2023-12-14 20:08:15,2023-04-22 21:13:07,15:30:13,04:35:55,Bnqh,Uwtpk,Rhl,First,632.18,No Extras,0,Cancelled,Jq,D,Hds,11.74,2,Hlf,Jni,Rihk,Odlz,No,Vegetarian,Available,True,False,False,2,Yes,Alaska Airlines,6
17,6240,2023-02-16 12:58:39,2023-04-24 06:15:19,15:43:13,01:32:04,Bqqg,Ztajy,Fmx,Economy,198.45,Extra Baggage,0,Confirmed,Lq,D,Crk,5.82,2,Byw,Nto,Cpie,Fbam,No,Non-Vegetarian,Available,False,True,False,1,No,Qantas,4
8,5815,2023-11-17 15:37:05,2023-08-12 01:33:46,20:15:36,05:54:01,Bidj,Jxiab,Zww,Business,874.97,Meal,0,Pending,Kd,C,Ylm,4.38,1,Van,Aoh,Nhkb,Endv,Yes,Vegetarian,Not Available,True,False,True,2,No,Frontier Airlines,2
11,1256,2023-09-29 20:11:40,2023-06-26 12:15:21,01:56:08,06:10:01,Bdue,Ohxoq,Khy,First,464.05,No Extras,0,Pending,Bd,D,Lfg,1.38,0,Lpo,Yfw,Gvtr,Loxb,Yes,Non-Vegetarian,Not Available,True,False,True,1,No,Skywest Airlines,6
6,2720,2023-05-09 14:28:45,2023-10-04 02:21:32,18:40:49,05:30:17,Bboy,Jevev,Xus,First,215.9,Meal,0,Pending,Qd,C,Uxa,3.71,0,Yvs,Xrd,Ejsz,Mwhy,Yes,Vegan,Not Available,False,True,True,1,No,Alaska Airlines,4
8,8347,2023-01-25 07:49:38,2023-01-21 18:11:19,02:34:00,09:59:27,Bzyi,Wkjvc,Nyx,Business,639.48,Extra Baggage,0,Cancelled,Bf,B,Vnx,8.75,2,Shs,Ekt,Vzbd,Bwpo,No,No Meal,Available,False,True,False,1,Yes,Frontier Airlines,6
10,8076,2023-06-08 08:12:38,2023-04-02 18:13:51,11:49:03,02:48:10,Biax,Vivve,Nlp,First,129.59,Meal,3764,Cancelled,Ro,D,Aov,4.36,0,Bvu,Ncv,Xxmb,Tzma,No,Vegan,Available,False,True,True,2,No,Allegiant Air,6
3,2071,2023-10-04 13:44:31,2023-04-19 15:21:38,10:01:59,08:57:46,Bxlm,Aekap,Vrc,First,619.25,Meal,0,Confirmed,Dc,A,Qgx,4.39,0,Jcl,Ogj,Bxyq,Arcj,Yes,No Meal,Available,False,False,False,2,Yes,United Airlines,6
14,2622,2023-12-28 18:24:01,2023-05-31 10:24:00,08:20:38,04:55:43,Btmn,Hpahd,Qgx,Business,972.97,No Extras,0,Pending,Tz,D,Joy,8.8,0,Sve,Ttf,Bxkc,Iatx,Yes,Vegetarian,Not Available,False,True,True,2,Yes,Lufthansa,6
14,3066,2023-03-14 20:15:48,2023-09-28 22:54:06,03:38:20,13:00:37,Bjqq,Sdrsd,Jwz,First,613.87,Extra Baggage,634,Confirmed,Un,D,Njp,7.36,1,Erp,Jvu,Zcbe,Zigk,Yes,Vegan,Not Available,True,False,True,0,No,Lufthansa,0
10,9642,2023-02-22 22:20:40,2023-08-20 21:57:05,11:53:14,04:34:43,Bnqs,Izbcm,Wei,First,864.04,No Extras,3880,Confirmed,Eg,B,Cqs,5.74,0,Ers,Uwz,Zxjx,Crkn,Yes,Non-Vegetarian,Not Available,True,True,False,0,No,Allegiant Air,5
12,1897,2023-10-06 22:58:51,2023-09-14 04:22:26,13:22:01,05:30:26,Bzcd,Tssie,Bpe,Economy,871.95,No Extras,0,Cancelled,Ua,A,Zrn,1.66,1,Feh,Etg,Zhxx,Pxho,Yes,No Meal,Not Available,False,True,True,2,No,Air Canada,2
6,6175,2023-06-04 21:50:03,2023-09-19 01:56:12,02:32:23,14:30:01,Bkpm,Oifjx,Hho,First,208.52,No Extras,4988,Pending,Vn,C,Nip,2.48,2,Taq,Gaa,Eruu,Biwa,No,Vegetarian,Not Available,False,False,True,0,Yes,Alaska Airlines,4
12,9273,2023-10-24 04:13:45,2023-01-29 05:13:50,16:29:36,03:39:56,Brkk,Amxqn,Zyr,Business,686.66,Extra Baggage,0,Confirmed,Hd,A,Rky,6.0,1,Zvj,Vyc,Vhpf,Uqpa,No,Vegetarian,Available,True,True,False,2,Yes,Air Canada,3
14,9928,2023-11-11 23:30:47,2023-06-16 02:58:02,23:05:44,07:21:36,Bizy,Ycmyh,Lpx,Business,557.37,Meal,2810,Cancelled,Rd,D,Jzm,7.48,1,Oxs,Xua,Akhm,Qogw,Yes,No Meal,Not Available,True,False,False,0,Yes,Lufthansa,2
2,5174,2023-03-19 09:54:51,2023-08-09 23:39:39,22:46:56,16:02:51,Bzwb,Wawbb,Fcw,Economy,93.63,Extra Baggage,2670,Cancelled,Fo,C,Zzh,5.37,0,Zyw,Vtq,Bojl,Dqrs,Yes,No Meal,Not Available,True,False,False,1,No,Delta Air Lines,4
9,6781,2023-11-24 04:48:23,2023-04-29 12:20:11,19:24:54,03:05:59,Bcnp,Yiakg,Rbz,Economy,226.09,No Extras,0,Cancelled,Xw,D,Plf,3.6,2,Bzh,Ocq,Mesj,Hwqf,No,No Meal,Not Available,True,True,True,2,Yes,Hawaiian Airlines,7
10,4944,2023-04-27 13:54:18,2023-07-12 08:32:36,22:25:45,07:43:00,Bhyp,Ufqfp,Rcg,First,211.61,Meal,1178,Cancelled,Bk,C,The,10.27,0,Rbp,Dee,Gens,Qtjz,No,No Meal,Not Available,False,True,True,2,No,Allegiant Air,4
17,7426,2023-01-12 22:16:33,2023-05-03 23:51:48,21:52:17,22:57:20,Bdid,Adrba,Bvm,Economy,639.02,No Extras,3174,Pending,Yt,D,Ioh,8.91,2,Zaw,Lox,Bste,Ijhe,No,No Meal,Available,True,True,False,1,Yes,Qantas,5
17,6435,2023-07-08 03:03:28,2023-04-23 11:24:25,19:04:37,23:18:40,Bmbw,Gpmrg,Hxt,Economy,199.75,No Extras,0,Confirmed,Lx,D,Fbx,10.93,1,Tqy,Ybl,Hwmh,Eieo,No,Vegetarian,Not Available,False,False,True,0,Yes,Qantas,2
3,3935,2023-10-12 10:05:44,2023-02-03 06:07:18,21:23:26,09:56:15,Byrx,Rgdyq,Ebq,Economy,339.16,Extra Baggage,877,Cancelled,Hi,B,Njk,11.09,2,Xwt,Xtf,Emfw,Yqzy,No,Non-Vegetarian,Available,False,True,True,1,No,United Airlines,6
19,6833,2023-03-08 03:27:53,2023-11-10 03:33:12,04:35:55,03:52:46,Bvye,Segwf,Puo,First,152.65,No Extras,0,Confirmed,Nf,B,Hzw,8.21,2,Ybv,Tri,Okzr,Lslb,Yes,No Meal,Not Available,True,True,True,2,No,Singapore Airlines,5
1,9088,2023-08-19 07:49:47,2023-07-21 06:29:59,15:00:05,14:54:14,Bquj,Emled,Mpj,Business,108.19,No Extras,0,Pending,Cf,A,Lky,5.34,0,Ngw,Zbq,Xbki,Aloe,No,Non-Vegetarian,Not Available,True,True,True,0,No,American Airline,7
12,1461,2023-06-21 14:08:03,2023-01-18 18:20:18,08:21:30,03:48:16,Bwwd,Yhoyw,Ydl,Business,997.41,No Extras,0,Cancelled,Yd,D,Kcj,6.24,0,Ixt,Klf,Imcf,Iczw,Yes,Vegan,Available,True,True,False,0,No,Air Canada,7
7,1116,2023-12-15 09:20:40,2023-09-26 10:59:29,12:52:15,17:36:41,Bzfv,Kekjb,Okk,Economy,426.32,Extra Baggage,0,Pending,Ni,D,Icl,1.71,1,Ngs,Jqq,Icez,Clkd,No,No Meal,Not Available,False,True,True,2,Yes,Spirit Airlines,2
4,6785,2023-09-03 13:54:02,2023-12-03 06:32:48,07:04:36,06:16:14,Bzjq,Tvhuy,Qaz,Economy,526.62,Meal,266,Cancelled,Zd,C,Hfn,2.28,0,Wjw,Hmx,Oyox,Jnyw,Yes,Vegetarian,Not Available,False,True,True,2,No,Southwest Airlines,4
10,7507,2023-08-13 04:56:27,2023-06-24 12:29:18,17:59:35,12:32:50,Bege,Tvdvz,Ltr,Business,84.62,No Extras,0,Confirmed,Rc,B,Ccy,3.87,0,Tuf,Fzt,Seei,Vasu,No,Vegetarian,Available,False,False,False,0,Yes,Allegiant Air,6
13,6830,2023-04-05 03:44:58,2023-09-20 20:06:23,17:46:44,10:31:20,Bhay,Pnchd,Tcn,Economy,202.23,Meal,3686,Cancelled,Zk,D,Kmv,2.83,0,Lyl,Nqi,Uedd,Laen,No,No Meal,Not Available,False,True,True,2,No,British Airways,4
2,5561,2023-05-06 04:34:14,2023-08-31 20:12:31,17:21:13,23:14:11,Bbph,Gzxib,Ccq,Business,618.94,Meal,0,Cancelled,Pz,D,Nxc,2.28,0,Wpe,Wab,Ycba,Fplk,No,Non-Vegetarian,Not Available,False,False,False,2,Yes,Delta Air Lines,4
10,9127,2023-01-26 21:56:37,2023-01-01 17:25:45,20:41:09,14:15:29,Buzo,Ciwgt,Geg,Economy,430.26,Extra Baggage,0,Pending,Vu,C,Air,5.96,0,Euq,Fja,Rjbd,Jrgj,Yes,No Meal,Available,False,True,True,1,No,Allegiant Air,6
4,1659,2023-12-14 14:36:09,2023-03-24 23:11:17,11:11:45,18:38:36,Bwkp,Oqlxz,Cyq,First,631.58,No Extras,0,Pending,Wc,C,Hwa,6.94,2,Lwb,Dtt,Gcji,Xfng,Yes,Non-Vegetarian,Not Available,True,True,False,0,Yes,Southwest Airlines,7
18,3122,2023-10-06 07:56:12,2023-08-05 09:59:24,21:00:50,16:12:17,Bgqx,Ydqiu,Upy,First,344.59,No Extras,0,Cancelled,Je,C,Dup,10.01,2,Dia,Ujl,Clsd,Zajy,No,Vegan,Available,True,True,False,0,Yes,Emirates,7
5,2586,2023-05-22 04:19:36,2023-07-11 00:00:44,12:07:37,01:16:30,Bcod,Fruqc,Ryj,First,516.98,Extra Baggage,4414,Cancelled,Is,B,Kpw,6.64,1,Aoh,Xqu,Eozf,Rgie,No,Non-Vegetarian,Not Available,False,False,False,1,Yes,Jetblue Airways,0
19,5682,2023-10-19 23:03:37,2023-08-17 18:44:51,08:50:58,23:16:12,Bckb,Qqyvm,Wgd,Business,915.01,Meal,0,Confirmed,Oz,B,Hfe,6.21,2,Klu,Lwi,Yugj,Tqrr,No,No Meal,Not Available,True,False,True,1,No,Singapore Airlines,6
2,7799,2023-11-14 08:33:23,2023-08-23 16:22:23,11:28:23,04:34:25,Bgzo,Xouln,Cnf,First,635.99,Extra Baggage,0,Cancelled,Bd,B,Jkk,4.54,1,Ara,Gdl,Wamr,Fidk,No,No Meal,Available,True,True,True,1,Yes,Delta Air Lines,3
12,9826,2023-05-30 03:34:37,2023-07-07 14:22:26,00:58:01,14:43:22,Bnug,Onydp,Aci,First,726.44,No Extras,0,Confirmed,Ne,B,Dgb,9.84,2,Owe,Fxq,Ipku,Dkgm,Yes,No Meal,Available,True,False,True,1,Yes,Air Canada,4
17,7987,2023-09-19 22:04:16,2023-01-20 01:35:06,17:27:21,19:02:28,Bqjr,Zhvkz,Dev,First,929.02,Meal,0,Pending,Xw,A,Tnw,8.37,1,Ufw,Uqx,Rfob,Hbpg,Yes,Vegan,Available,False,True,True,2,Yes,Qantas,2
10,8975,2023-02-20 09:05:08,2023-09-03 04:00:26,02:12:11,01:28:21,Bnfv,Uectj,Nxc,Economy,729.75,Meal,0,Confirmed,Ry,A,Raz,2.97,2,Akn,Ppk,Irmx,Buer,Yes,Vegan,Not Available,False,False,True,2,No,Allegiant Air,4
2,3882,2023-02-22 02:17:16,2023-03-25 04:04:49,15:11:34,14:03:27,Bsjq,Eizce,Yhi,Economy,664.88,Meal,0,Confirmed,Lb,A,Qvv,6.84,1,Kpy,Rtd,Buyq,Vsok,Yes,Vegan,Available,True,False,True,2,Yes,Delta Air Lines,0
6,6249,2023-12-05 09:18:13,2023-06-28 20:47:13,02:23:55,07:09:33,Bstq,Pmkyq,Umw,Economy,860.81,Meal,0,Pending,Vs,C,Vbz,2.75,0,Syv,Rxw,Tcjj,Zosp,No,Non-Vegetarian,Not Available,True,False,True,0,Yes,Alaska Airlines,6
8,3811,2023-07-27 08:44:43,2023-07-14 18:44:42,12:34:12,15:35:04,Bngs,Udqaw,Kvr,Economy,708.19,No Extras,0,Cancelled,Xl,D,Hva,8.77,0,Fyh,Kyw,Qzuu,Tcgh,Yes,Vegan,Not Available,False,False,False,0,No,Frontier Airlines,6
19,6527,2023-06-20 21:48:00,2023-09-10 14:27:15,21:17:23,17:37:41,Bxgl,Fatgk,Slf,Economy,622.12,Meal,0,Cancelled,Xw,C,Pxn,4.41,1,Adp,Vww,Eyse,Lbiu,Yes,Vegetarian,Not Available,True,True,False,0,Yes,Singapore Airlines,1
11,2884,2023-12-22 12:30:06,2023-10-12 12:03:28,16:35:54,09:58:00,Bfhi,Vjryj,Hco,Economy,277.97,Extra Baggage,0,Pending,Cw,A,Lvq,6.78,0,Aof,Qmd,Qfdi,Nttv,Yes,Vegan,Not Available,False,True,False,0,Yes,Skywest Airlines,6
